TransactionID,CustomerID,ProductID,Date,Quantity,TotalAmount
8272,615,57,11/8/2024,1,187365.8
8273,108,200,7/6/2024,1,245401.51
8274,174,180,7/31/2024,5,1131212.3
8275,29,59,10/22/2024,4,51551.76
8276,795,127,8/17/2025,5,537709.25
8277,617,140,5/17/2025,5,910470.3
8278,35,42,12/21/2023,2,258119.58
8279,232,119,4/12/2025,3,250473.15
8280,279,111,2/24/2024,4,501476.4
8281,682,215,8/12/2025,4,97051.64
8282,673,106,1/27/2024,3,279704.31
8283,547,52,11/7/2023,3,511359
8284,47,289,9/3/2024,5,1010860.2
8285,708,136,1/3/2024,1,96195.84
8286,746,32,1/6/2024,1,214629.58
8287,445,253,6/21/2024,5,1162944.8
8288,222,20,12/14/2024,1,219534.44
8289,258,279,12/19/2023,1,158329.53
8290,107,206,2/2/2024,1,121028.37
8291,290,297,10/22/2023,5,42802.2
8292,679,43,1/11/2024,1,16871.43
8293,49,160,11/23/2024,2,151257.12
8294,40,78,5/30/2024,5,762290
8295,576,214,8/1/2025,4,520061.48
8296,122,207,4/18/2025,5,143389.5
8297,34,38,9/16/2024,5,236949.75
8298,617,21,7/8/2024,2,192138.7
8299,299,74,8/25/2024,1,206165.55
8300,789,103,9/29/2024,3,491344.32
8301,514,169,9/12/2023,3,729880.11
8302,567,134,4/2/2025,2,113906.58
8303,62,108,12/6/2024,3,353696.61
8304,203,39,10/20/2024,4,913605.92
8305,63,245,12/5/2024,5,5240.7
8306,688,50,8/10/2024,4,275429.56
8307,606,52,4/17/2024,2,340906
8308,557,196,11/16/2023,1,68322.36
8309,82,166,1/3/2024,4,785190.56
8310,102,45,9/27/2024,4,879573.92
8311,119,105,10/25/2023,2,210815.82
8312,723,51,12/30/2023,5,632645.15
8313,699,159,1/22/2025,1,51770.98
8314,139,156,10/15/2023,4,417942
8315,686,3,6/26/2025,2,63966.82
8316,534,285,6/16/2024,1,140788.91
8317,297,48,8/12/2024,1,8751.23
8318,136,274,5/1/2025,4,970550.68
8319,648,154,6/15/2024,3,496984.47
8320,140,249,5/23/2025,1,224270.84
8321,792,110,2/24/2025,4,73073.32
8322,488,262,1/17/2024,3,398477.7
8323,503,195,7/19/2025,3,301087.29
8324,439,97,9/20/2024,5,1051196.75
8325,74,123,7/22/2025,5,721407.95
8326,82,20,10/15/2024,4,878137.76
8327,309,57,1/29/2025,4,749463.2
8328,126,296,10/2/2023,3,154194.69
8329,174,128,10/12/2023,2,192274.9
8330,122,179,1/16/2024,3,57673.59
8331,50,39,10/10/2024,2,456802.96
8332,85,172,7/23/2024,2,248681
8333,340,27,2/13/2024,4,691132.72
8334,612,222,5/7/2025,2,38357.76
8335,398,35,12/9/2024,4,774482.84
8336,562,130,7/13/2025,3,712626.36
8337,346,86,1/22/2025,3,303967.68
8338,180,255,11/29/2024,3,538015.74
8339,77,2,4/16/2025,2,486110.28
8340,649,187,1/6/2024,3,72606.36
8341,499,34,1/24/2024,4,136116.76
8342,598,278,12/9/2024,5,1076232.65
8343,722,142,5/19/2025,5,1110247.6
8344,539,184,7/22/2024,4,874392.16
8345,400,145,12/30/2024,5,208192.2
8346,584,114,12/3/2024,1,34772.63
8347,32,190,4/27/2025,1,82500.88
8348,606,175,10/16/2023,4,14723.92
8349,463,179,6/16/2024,4,76898.12
8350,214,188,9/16/2023,3,8739.75
8351,797,259,1/10/2025,3,343854.84
8352,150,95,10/29/2023,4,906713.44
8353,654,45,3/6/2025,4,879573.92
8354,160,200,3/15/2024,4,981606.04
8355,137,186,9/22/2024,4,427143.2
8356,376,14,8/27/2024,3,85720.35
8357,392,5,3/6/2024,4,203515.44
8358,24,22,2/20/2024,1,143219.8
8359,302,141,9/22/2023,1,131267.35
8360,228,3,11/9/2023,4,127933.64
8361,522,216,5/21/2025,2,241482.9
8362,267,21,7/3/2024,5,480346.75
8363,456,53,8/26/2024,1,93430.46
8364,4,211,3/29/2024,4,767993.68
8365,555,31,10/3/2023,3,234245.55
8366,778,52,11/19/2024,4,681812
8367,139,275,12/25/2024,2,402593.62
8368,8,242,11/26/2024,4,600751.24
8369,173,99,4/15/2024,5,589799.15
8370,738,57,10/20/2024,1,187365.8
8371,360,83,10/11/2023,2,94991.68
8372,235,74,10/10/2023,5,1030827.75
8373,152,93,8/4/2025,2,363548.38
8374,570,80,12/20/2023,3,49282.02
8375,14,275,7/3/2024,3,603890.43
8376,483,168,11/11/2023,2,389201.5
8377,539,99,1/30/2024,3,353879.49
8378,621,153,10/20/2024,1,12622.45
8379,2,140,1/16/2025,1,182094.06
8380,40,284,7/1/2024,3,533199.03
8381,464,60,2/10/2024,2,390135.24
8382,382,53,6/1/2024,1,93430.46
8383,253,178,8/8/2024,1,237386.78
8384,793,161,12/3/2023,2,331579
8385,327,227,4/19/2025,2,408734.54
8386,169,272,6/25/2024,5,1145098.05
8387,135,4,4/2/2024,4,80211.8
8388,297,61,11/18/2024,3,643047.72
8389,502,285,6/21/2024,1,140788.91
8390,614,238,5/18/2024,5,1188068
8391,247,15,5/30/2024,2,74951.68
8392,554,9,8/26/2024,1,99640.07
8393,25,154,5/27/2025,1,165661.49
8394,637,148,9/11/2023,3,159575.88
8395,249,155,2/15/2025,1,12534.65
8396,628,171,10/10/2024,2,81026.42
8397,781,262,3/20/2025,1,132825.9
8398,672,135,8/1/2024,3,235101.06
8399,481,285,3/16/2024,4,563155.64
8400,466,148,12/8/2024,2,106383.92
8401,564,19,5/2/2025,2,433870.16
8402,88,262,12/6/2023,5,664129.5
8403,625,115,6/25/2025,1,85996.14
8404,395,114,4/3/2024,3,104317.89
8405,510,287,4/14/2025,1,168723.75
8406,690,117,6/21/2025,4,144937.72
8407,572,300,6/22/2025,1,97527.22
8408,684,75,4/10/2024,1,146329.55
8409,228,228,10/31/2024,3,345132.3
8410,246,207,9/27/2024,5,143389.5
8411,590,8,9/29/2024,3,66640.05
8412,340,283,11/12/2024,3,378664.23
8413,353,253,5/9/2025,3,697766.88
8414,607,293,11/1/2023,3,737673.99
8415,715,11,1/8/2024,5,574051.1
8416,778,143,12/15/2023,2,172023.68
8417,590,1,11/23/2023,4,949163.36
8418,618,221,1/20/2025,5,1065209.25
8419,653,26,11/6/2024,3,30528.72
8420,368,79,8/7/2024,5,856305.4
8421,623,279,3/20/2024,4,633318.12
8422,16,194,10/14/2024,1,46125.92
8423,746,25,1/23/2025,4,609437.96
8424,340,216,12/6/2023,4,482965.8
8425,247,120,8/2/2024,4,314787.24
8426,775,140,1/13/2024,3,546282.18
8427,455,23,2/9/2025,1,9847.68
8428,409,163,8/3/2024,2,209994.06
8429,455,213,7/21/2025,1,244484.94
8430,229,215,11/12/2023,5,121314.55
8431,71,154,8/22/2024,5,828307.45
8432,566,30,3/1/2024,2,169595.18
8433,367,113,3/9/2024,1,13988.46
8434,525,144,3/7/2024,2,180266.2
8435,491,205,12/2/2024,5,765169.65
8436,629,83,11/2/2024,5,237479.2
8437,408,152,9/2/2023,3,578780.37
8438,309,236,5/23/2025,4,638263.04
8439,185,166,11/2/2023,1,196297.64
8440,545,145,10/4/2024,2,83276.88
8441,247,73,4/24/2024,3,227655.6
8442,179,109,11/27/2023,3,435864.36
8443,525,3,10/17/2023,1,31983.41
8444,281,41,1/29/2025,4,867454.6
8445,727,65,9/6/2023,3,356361.75
8446,114,170,3/30/2025,3,528022.41
8447,253,204,2/16/2025,5,765125.65
8448,111,168,7/14/2024,5,973003.75
8449,347,162,11/3/2024,4,623552.2
8450,289,300,9/6/2023,1,97527.22
8451,394,90,11/16/2024,4,405789.68
8452,577,194,2/24/2024,1,46125.92
8453,167,143,10/28/2024,2,172023.68
8454,378,232,4/19/2025,1,26109.51
8455,245,110,10/28/2024,2,36536.66
8456,673,74,2/5/2025,5,1030827.75
8457,347,150,9/7/2024,3,93686.73
8458,186,114,10/21/2024,1,34772.63
8459,330,276,2/28/2024,2,206960
8460,538,199,7/10/2024,2,57415.22
8461,48,144,12/4/2023,1,90133.1
8462,144,223,3/2/2025,4,321992.56
8463,189,47,5/26/2024,4,837302.72
8464,162,51,10/12/2024,4,506116.12
8465,303,81,6/14/2025,5,801641.95
8466,143,68,4/23/2025,1,63471.42
8467,310,45,2/27/2024,4,879573.92
8468,476,278,11/5/2023,2,430493.06
8469,123,184,11/26/2023,2,437196.08
8470,605,91,3/18/2025,4,583857.64
8471,392,108,8/18/2025,4,471595.48
8472,6,203,12/10/2024,2,339518.18
8473,130,182,2/7/2025,1,66399.19
8474,221,63,4/15/2024,2,326142.08
8475,601,81,12/27/2023,5,801641.95
8476,47,155,2/2/2025,5,62673.25
8477,799,184,6/17/2024,1,218598.04
8478,190,78,1/11/2025,1,152458
8479,429,49,5/2/2024,5,1147743.75
8480,50,55,12/14/2023,5,734633.1
8481,246,125,2/20/2025,2,65573.58
8482,383,116,1/7/2025,4,893059.44
8483,619,250,6/18/2024,1,35542.07
8484,619,32,10/8/2023,1,214629.58
8485,60,12,10/11/2024,2,393488.76
8486,726,298,11/13/2023,3,78206.28
8487,441,51,12/28/2023,4,506116.12
8488,150,95,10/24/2023,3,680035.08
8489,386,144,6/7/2024,4,360532.4
8490,66,264,7/31/2024,3,629353.86
8491,363,159,11/11/2023,1,51770.98
8492,745,231,6/23/2025,5,1225886.75
8493,637,74,1/5/2024,2,412331.1
8494,1,147,11/7/2024,3,545785.86
8495,745,112,5/4/2025,2,265389.42
8496,761,120,1/12/2025,1,78696.81
8497,395,240,11/4/2024,4,844628.8
8498,548,39,8/26/2023,3,685204.44
8499,340,193,1/4/2024,3,280407.69
8500,452,148,8/2/2024,2,106383.92
8501,455,7,2/27/2024,1,80277.5
8502,630,152,9/17/2023,3,578780.37
8503,201,54,8/7/2025,1,111802.81
8504,687,232,1/8/2024,4,104438.04
8505,439,216,6/20/2025,4,482965.8
8506,349,30,2/14/2024,3,254392.77
8507,182,242,6/21/2025,4,600751.24
8508,69,65,1/6/2024,1,118787.25
8509,590,82,1/15/2025,5,328280.75
8510,89,165,8/22/2023,4,119499.08
8511,561,29,2/9/2024,4,897237.28
8512,679,38,4/17/2025,5,236949.75
8513,62,80,4/24/2024,2,32854.68
8514,252,36,6/18/2025,1,67720.29
8515,401,245,9/26/2023,5,5240.7
8516,697,227,7/14/2024,1,204367.27
8517,396,245,8/16/2024,4,4192.56
8518,210,172,4/19/2024,2,248681
8519,139,78,4/16/2024,2,304916
8520,701,249,8/3/2025,1,224270.84
8521,553,183,4/10/2024,5,127011.6
8522,160,37,4/19/2024,2,302884.58
8523,388,265,11/9/2023,3,693391.59
8524,663,263,3/14/2025,3,415589.91
8525,425,113,11/2/2024,4,55953.84
8526,86,43,1/3/2025,3,50614.29
8527,156,160,6/10/2025,2,151257.12
8528,23,21,4/22/2024,1,96069.35
8529,765,126,10/23/2023,4,634220.56
8530,345,126,11/1/2024,5,792775.7
8531,771,276,3/11/2025,5,517400
8532,714,77,10/18/2024,2,281167.1
8533,720,38,11/3/2023,2,94779.9
8534,147,133,9/17/2023,4,627433.56
8535,353,258,7/24/2025,4,124972.76
8536,390,107,8/11/2024,2,147731.5
8537,491,275,12/7/2024,3,603890.43
8538,106,252,7/27/2024,5,246912.05
8539,207,255,1/2/2025,4,717354.32
8540,351,292,3/10/2024,1,50375.65
8541,350,108,9/10/2024,5,589494.35
8542,143,22,3/8/2024,1,143219.8
8543,101,141,1/24/2024,1,131267.35
8544,398,181,1/25/2024,2,228918.86
8545,718,220,5/3/2024,4,506556.44
8546,300,95,12/10/2024,4,906713.44
8547,456,113,4/17/2024,3,41965.38
8548,66,74,5/7/2025,4,824662.2
8549,188,144,2/29/2024,3,270399.3
8550,354,113,2/5/2024,2,27976.92
8551,501,188,8/6/2025,4,11653
8552,322,198,4/27/2024,5,1000374.1
8553,481,211,11/10/2023,3,575995.26
8554,542,226,2/25/2025,5,805038.35
8555,301,219,7/9/2025,2,28228.5
8556,169,143,12/23/2024,5,430059.2
8557,295,189,10/12/2024,1,166007.08
8558,23,158,2/26/2024,4,475447.56
8559,641,71,1/7/2025,3,638912.25
8560,6,212,9/6/2024,5,905407.5
8561,133,291,1/17/2025,4,147036.04
8562,335,197,3/13/2024,5,863153.3
8563,342,57,4/14/2025,2,374731.6
8564,689,28,10/26/2024,4,746258.32
8565,785,65,8/6/2024,4,475149
8566,428,253,2/13/2024,2,465177.92
8567,612,119,12/23/2024,3,250473.15
8568,720,12,10/20/2023,5,983721.9
8569,452,300,7/15/2024,2,195054.44
8570,264,138,8/13/2025,2,412098.08
8571,75,68,10/18/2023,5,317357.1
8572,113,155,3/16/2025,4,50138.6
8573,673,191,8/24/2024,1,238794.74
8574,191,76,10/9/2024,2,256245.34
8575,300,253,1/19/2025,4,930355.84
8576,564,4,4/4/2025,3,60158.85
8577,354,253,8/28/2024,5,1162944.8
8578,475,71,2/23/2024,3,638912.25
8579,120,267,2/26/2024,3,548275.26
8580,715,27,7/8/2025,4,691132.72
8581,25,105,9/3/2024,2,210815.82
8582,666,272,11/20/2023,2,458039.22
8583,96,150,4/7/2024,4,124915.64
8584,569,74,9/4/2023,2,412331.1
8585,198,228,10/20/2023,2,230088.2
8586,711,29,7/23/2024,5,1121546.6
8587,716,139,5/24/2025,3,711424.83
8588,66,203,9/22/2024,4,679036.36
8589,410,228,2/4/2024,1,115044.1
8590,405,101,9/7/2024,4,763392.4
8591,646,113,4/14/2024,2,27976.92
8592,533,219,3/24/2025,2,28228.5
8593,5,58,4/12/2025,1,71624.81
8594,142,78,11/4/2024,1,152458
8595,51,266,5/17/2025,3,519325.56
8596,516,138,8/28/2024,2,412098.08
8597,398,130,7/7/2025,5,1187710.6
8598,209,105,12/16/2024,2,210815.82
8599,434,232,6/8/2025,5,130547.55
8600,391,12,12/31/2023,5,983721.9
8601,171,277,7/31/2024,5,375394.15
8602,416,256,1/6/2025,1,189408.76
8603,715,106,8/29/2024,4,372939.08
8604,9,172,10/14/2024,3,373021.5
8605,622,147,4/17/2025,4,727714.48
8606,614,69,7/24/2024,1,178328.75
8607,576,190,4/10/2024,4,330003.52
8608,287,291,1/3/2024,1,36759.01
8609,117,97,3/17/2024,2,420478.7
8610,268,190,9/28/2024,1,82500.88
8611,578,111,1/6/2025,3,376107.3
8612,52,1,7/2/2025,1,237290.84
8613,111,170,12/12/2023,3,528022.41
8614,401,57,12/6/2024,4,749463.2
8615,354,272,5/19/2024,1,229019.61
8616,554,25,10/20/2024,2,304718.98
8617,537,261,10/20/2024,5,1204908.8
8618,655,19,4/26/2024,3,650805.24
8619,262,35,5/17/2025,1,193620.71
8620,289,32,1/20/2024,3,643888.74
8621,248,33,6/14/2024,3,729413.73
8622,416,198,2/22/2024,5,1000374.1
8623,349,39,3/24/2024,2,456802.96
8624,339,98,9/15/2023,5,228467
8625,650,53,1/22/2024,3,280291.38
8626,528,112,5/26/2025,4,530778.84
8627,318,235,4/20/2024,3,594149.79
8628,361,259,5/3/2025,1,114618.28
8629,202,22,3/10/2024,5,716099
8630,655,7,12/11/2023,1,80277.5
8631,413,265,3/2/2025,3,693391.59
8632,391,145,9/20/2023,4,166553.76
8633,113,250,8/24/2024,4,142168.28
8634,563,135,1/30/2025,1,78367.02
8635,94,20,11/23/2024,2,439068.88
8636,474,53,6/11/2025,4,373721.84
8637,621,270,2/25/2025,5,631377.35
8638,662,105,12/22/2024,4,421631.64
8639,719,53,10/10/2023,4,373721.84
8640,96,55,7/23/2025,3,440779.86
8641,529,200,10/26/2023,4,981606.04
8642,530,217,10/7/2024,1,37589.29
8643,88,292,9/23/2024,5,251878.25
8644,482,198,11/20/2024,4,800299.28
8645,365,297,2/14/2024,5,42802.2
8646,207,102,2/7/2025,2,473514.76
8647,424,34,3/23/2025,4,136116.76
8648,43,165,4/7/2025,1,29874.77
8649,341,275,12/10/2024,2,402593.62
8650,384,98,3/17/2024,3,137080.2
8651,366,277,5/15/2024,1,75078.83
8652,603,179,11/18/2023,4,76898.12
8653,336,226,7/18/2024,2,322015.34
8654,559,190,7/27/2024,2,165001.76
8655,374,123,3/3/2024,2,288563.18
8656,593,261,11/22/2024,2,481963.52
8657,290,82,4/21/2024,4,262624.6
8658,410,73,2/27/2024,1,75885.2
8659,480,247,1/25/2025,3,411446.4
8660,573,23,8/12/2025,1,9847.68
8661,698,170,4/29/2025,5,880037.35
8662,275,218,9/26/2023,4,892277.76
8663,562,249,8/3/2025,5,1121354.2
8664,214,3,10/21/2024,2,63966.82
8665,7,78,8/18/2025,5,762290
8666,350,105,6/6/2024,2,210815.82
8667,474,92,6/14/2025,4,816382.68
8668,773,197,2/25/2024,4,690522.64
8669,607,287,8/20/2024,2,337447.5
8670,262,163,4/9/2024,1,104997.03
8671,654,190,10/15/2023,1,82500.88
8672,169,164,4/9/2024,2,256280.8
8673,531,190,6/9/2024,3,247502.64
8674,437,55,2/26/2024,2,293853.24
8675,5,279,3/30/2025,4,633318.12
8676,196,4,8/26/2023,5,100264.75
8677,578,242,6/5/2025,2,300375.62
8678,740,5,2/9/2025,4,203515.44
8679,784,115,11/8/2023,5,429980.7
8680,733,86,10/19/2023,4,405290.24
8681,487,241,5/19/2025,4,561030.56
8682,765,60,9/2/2024,1,195067.62
8683,779,257,2/17/2024,3,695079.96
8684,144,164,1/1/2024,2,256280.8
8685,710,247,2/24/2024,5,685744
8686,400,102,8/3/2025,1,236757.38
8687,799,32,3/17/2025,1,214629.58
8688,454,43,9/22/2024,2,33742.86
8689,75,25,3/29/2024,2,304718.98
8690,734,143,1/27/2024,2,172023.68
8691,199,152,1/31/2025,3,578780.37
8692,501,111,6/5/2024,1,125369.1
8693,358,248,10/25/2024,4,702691.88
8694,481,49,11/9/2023,5,1147743.75
8695,729,219,3/13/2025,1,14114.25
8696,695,297,5/4/2024,5,42802.2
8697,647,244,12/15/2023,1,24810.54
8698,386,187,11/23/2024,5,121010.6
8699,445,180,6/23/2025,4,904969.84
8700,413,234,11/12/2024,4,2169.36
8701,304,21,3/17/2024,5,480346.75
8702,625,194,10/11/2024,5,230629.6
8703,241,100,3/6/2025,3,544302.21
8704,798,137,1/10/2024,1,76875.72
8705,18,188,4/21/2025,2,5826.5
8706,166,145,3/19/2025,2,83276.88
8707,691,195,12/28/2023,3,301087.29
8708,201,235,6/16/2024,5,990249.65
8709,206,94,6/30/2024,2,343472.74
8710,91,297,11/20/2023,1,8560.44
8711,779,133,7/22/2025,2,313716.78
8712,639,7,10/31/2024,4,321110
8713,22,186,6/26/2024,3,320357.4
8714,490,125,3/27/2024,4,131147.16
8715,52,59,11/18/2024,3,38663.82
8716,505,59,2/5/2024,1,12887.94
8717,337,20,9/5/2023,1,219534.44
8718,45,36,8/7/2024,4,270881.16
8719,726,78,4/20/2025,4,609832
8720,10,16,12/27/2023,5,729389.65
8721,34,69,6/4/2024,4,713315
8722,358,287,11/15/2023,5,843618.75
8723,735,107,4/5/2024,3,221597.25
8724,480,173,6/8/2024,5,861034.4
8725,467,285,2/9/2025,2,281577.82
8726,226,164,11/29/2024,3,384421.2
8727,520,257,5/19/2025,2,463386.64
8728,367,252,5/8/2025,1,49382.41
8729,615,96,11/12/2023,1,127075.06
8730,291,293,1/26/2025,4,983565.32
8731,484,292,10/2/2023,1,50375.65
8732,259,197,2/1/2025,2,345261.32
8733,728,259,5/12/2024,4,458473.12
8734,649,199,7/23/2024,3,86122.83
8735,696,123,3/12/2024,2,288563.18
8736,24,107,3/16/2025,1,73865.75
8737,507,72,8/11/2024,4,253494.72
8738,434,187,8/9/2024,2,48404.24
8739,798,266,1/20/2024,2,346217.04
8740,318,202,1/28/2024,5,604636.9
8741,342,136,9/8/2023,5,480979.2
8742,171,256,4/4/2024,2,378817.52
8743,298,2,6/19/2025,1,243055.14
8744,36,73,3/4/2024,1,75885.2
8745,560,201,11/30/2023,1,26376.42
8746,89,156,12/23/2024,4,417942
8747,18,164,10/13/2023,1,128140.4
8748,604,13,1/17/2024,5,735501.15
8749,785,174,5/1/2025,3,248956.8
8750,214,74,6/5/2025,4,824662.2
8751,118,206,7/12/2025,2,242056.74
8752,748,30,9/28/2023,2,169595.18
8753,241,164,1/3/2025,4,512561.6
8754,672,112,2/12/2025,4,530778.84
8755,613,103,12/1/2023,1,163781.44
8756,92,30,8/23/2024,1,84797.59
8757,740,20,5/27/2024,5,1097672.2
8758,54,270,11/12/2023,5,631377.35
8759,603,121,2/4/2024,1,1676.02
8760,567,228,5/23/2025,5,575220.5
8761,117,2,9/13/2023,3,729165.42
8762,545,23,1/3/2024,2,19695.36
8763,540,119,3/1/2024,3,250473.15
8764,716,143,6/4/2025,1,86011.84
8765,344,279,6/11/2025,5,791647.65
8766,775,93,8/27/2024,5,908870.95
8767,700,26,11/16/2023,5,50881.2
8768,758,118,9/5/2024,1,194845.82
8769,269,113,2/7/2024,4,55953.84
8770,428,218,2/25/2024,1,223069.44
8771,249,214,8/12/2025,4,520061.48
8772,175,274,7/21/2024,1,242637.67
8773,525,43,7/2/2024,2,33742.86
8774,141,220,5/2/2025,5,633195.55
8775,69,179,12/25/2023,5,96122.65
8776,311,235,5/7/2024,3,594149.79
8777,788,235,7/28/2025,1,198049.93
8778,356,113,7/5/2024,1,13988.46
8779,91,19,12/17/2023,3,650805.24
8780,698,281,9/27/2023,2,343619.04
8781,691,126,11/28/2024,1,158555.14
8782,628,222,5/29/2025,4,76715.52
8783,208,230,9/1/2024,5,560217.5
8784,516,149,1/23/2025,2,295256.72
8785,97,286,1/27/2025,5,714371.15
8786,128,158,11/6/2024,2,237723.78
8787,684,217,10/16/2024,5,187946.45
8788,239,243,7/27/2024,4,716481.68
8789,752,183,3/13/2025,1,25402.32
8790,776,54,9/18/2023,4,447211.24
8791,498,219,12/4/2024,4,56457
8792,707,51,10/5/2023,5,632645.15
8793,508,246,7/25/2024,4,830224.12
8794,129,272,6/8/2025,5,1145098.05
8795,222,210,9/27/2024,2,7167.74
8796,443,279,2/9/2025,5,791647.65
8797,681,184,9/26/2024,1,218598.04
8798,90,204,12/15/2023,2,306050.26
8799,471,206,5/23/2024,2,242056.74
8800,607,82,3/1/2024,2,131312.3
8801,436,222,4/21/2025,4,76715.52
8802,455,264,2/5/2024,5,1048923.1
8803,12,292,3/27/2024,2,100751.3
8804,459,204,8/10/2025,1,153025.13
8805,405,167,9/5/2023,2,100124.68
8806,192,282,12/10/2023,5,1226716.05
8807,693,276,1/28/2024,5,517400
8808,1,238,2/23/2025,3,712840.8
8809,595,299,6/3/2025,2,432555.9
8810,326,290,10/17/2024,5,135321.9
8811,109,70,11/12/2024,3,318719.4
8812,350,245,4/28/2024,4,4192.56
8813,477,78,12/11/2024,4,609832
8814,331,254,12/19/2023,4,217158.32
8815,304,13,1/2/2025,5,735501.15
8816,193,286,3/19/2024,3,428622.69
8817,760,273,1/27/2024,1,68762.17
8818,325,16,7/15/2024,1,145877.93
8819,728,149,9/3/2023,1,147628.36
8820,792,226,8/4/2025,1,161007.67
8821,800,199,10/27/2024,3,86122.83
8822,495,283,11/1/2023,5,631107.05
8823,193,293,12/20/2024,1,245891.33
8824,143,181,3/13/2024,4,457837.72
8825,360,48,4/7/2024,5,43756.15
8826,546,226,6/8/2025,1,161007.67
8827,664,59,9/24/2024,3,38663.82
8828,539,220,7/21/2025,1,126639.11
8829,58,185,6/22/2025,1,90373.56
8830,5,95,9/4/2023,3,680035.08
8831,277,93,7/11/2025,5,908870.95
8832,458,288,5/31/2025,4,287356.12
8833,358,238,6/30/2024,1,237613.6
8834,642,120,6/18/2025,1,78696.81
8835,793,73,8/5/2024,5,379426
8836,201,10,1/16/2024,1,214227.73
8837,105,77,6/8/2024,3,421750.65
8838,649,7,9/17/2024,1,80277.5
8839,660,260,10/25/2024,4,956277.96
8840,641,19,1/1/2025,4,867740.32
8841,282,88,4/24/2025,5,820112.2
8842,773,12,5/18/2024,4,786977.52
8843,678,177,2/9/2024,2,334841.94
8844,186,83,3/1/2024,2,94991.68
8845,194,209,9/28/2024,5,328862.05
8846,216,61,3/3/2025,5,1071746.2
8847,17,197,11/21/2023,2,345261.32
8848,43,7,4/1/2025,4,321110
8849,655,101,4/17/2025,1,190848.1
8850,140,134,5/22/2024,2,113906.58
8851,395,217,9/30/2023,2,75178.58
8852,266,294,7/20/2025,4,148135.52
8853,373,123,11/10/2023,4,577126.36
8854,753,148,5/14/2024,1,53191.96
8855,715,168,8/26/2023,4,778403
8856,707,48,12/12/2023,3,26253.69
8857,313,201,3/20/2025,5,131882.1
8858,377,209,1/28/2024,4,263089.64
8859,262,26,9/16/2023,4,40704.96
8860,556,253,10/28/2024,2,465177.92
8861,371,156,11/3/2024,3,313456.5
8862,382,113,11/20/2023,3,41965.38
8863,339,34,10/2/2023,3,102087.57
8864,390,220,6/8/2024,5,633195.55
8865,550,215,5/7/2024,3,72788.73
8866,527,102,5/2/2025,3,710272.14
8867,519,102,8/18/2024,3,710272.14
8868,576,118,4/2/2025,3,584537.46
8869,671,281,2/28/2024,4,687238.08
8870,646,82,1/26/2025,4,262624.6
8871,507,111,9/9/2024,4,501476.4
8872,402,154,12/3/2023,5,828307.45
8873,321,124,9/14/2024,2,245298.96
8874,31,236,12/11/2024,4,638263.04
8875,374,269,4/28/2024,4,606948.44
8876,5,261,12/28/2024,5,1204908.8
8877,298,125,10/31/2023,2,65573.58
8878,792,210,3/14/2025,5,17919.35
8879,575,112,1/17/2025,3,398084.13
8880,308,125,2/7/2025,4,131147.16
8881,612,173,5/25/2025,5,861034.4
8882,33,183,3/31/2024,1,25402.32
8883,782,157,11/13/2023,3,94010.91
8884,62,185,11/6/2023,1,90373.56
8885,611,90,3/3/2024,5,507237.1
8886,276,206,11/29/2023,4,484113.48
8887,170,5,9/16/2024,1,50878.86
8888,469,101,10/18/2024,3,572544.3
8889,177,101,6/11/2025,5,954240.5
8890,47,240,10/8/2023,4,844628.8
8891,233,251,4/21/2025,2,54373.8
8892,605,162,12/9/2024,3,467664.15
8893,651,177,11/7/2023,1,167420.97
8894,248,288,8/18/2025,1,71839.03
8895,65,216,5/1/2024,2,241482.9
8896,344,287,12/20/2023,3,506171.25
8897,113,182,10/29/2024,1,66399.19
8898,693,68,11/12/2023,1,63471.42
8899,308,176,1/16/2025,1,226766.57
8900,674,95,1/17/2025,5,1133391.8
8901,97,160,3/16/2024,2,151257.12
8902,352,117,9/17/2024,1,36234.43
8903,143,238,11/12/2023,5,1188068
8904,272,120,2/23/2025,2,157393.62
8905,769,252,6/22/2024,5,246912.05
8906,777,170,10/18/2024,2,352014.94
8907,81,52,3/18/2024,1,170453
8908,146,123,9/13/2024,3,432844.77
8909,590,15,1/12/2025,3,112427.52
8910,171,206,9/23/2023,3,363085.11
8911,190,236,10/6/2023,3,478697.28
8912,153,283,7/4/2024,4,504885.64
8913,692,195,2/19/2024,2,200724.86
8914,684,177,10/4/2024,1,167420.97
8915,709,27,5/4/2024,5,863915.9
8916,373,254,9/24/2023,2,108579.16
8917,542,99,3/14/2024,5,589799.15
8918,733,180,9/26/2023,3,678727.38
8919,300,176,11/30/2024,1,226766.57
8920,266,221,6/15/2024,1,213041.85
8921,619,42,4/9/2024,5,645298.95
8922,238,166,9/19/2024,1,196297.64
8923,81,245,2/23/2025,3,3144.42
8924,353,184,2/28/2024,3,655794.12
8925,774,113,3/29/2024,4,55953.84
8926,716,17,10/8/2024,4,925078.32
8927,139,243,1/6/2025,2,358240.84
8928,557,56,12/4/2024,4,345560.52
8929,467,103,6/2/2024,2,327562.88
8930,453,129,4/16/2024,4,534715.04
8931,98,72,7/10/2025,1,63373.68
8932,684,163,9/3/2023,4,419988.12
8933,384,217,8/16/2024,2,75178.58
8934,780,218,2/12/2025,3,669208.32
8935,104,89,2/16/2024,4,260907.44
8936,30,264,12/21/2024,3,629353.86
8937,539,61,6/14/2025,5,1071746.2
